PONUMBERPREFIX,PONUMBER,VENDORCODE,ORDERTYPE,WORKFLOWSTATUS,REENCUMBER,ACQUNITIDS,SUBSCRIPTIONFROM,SUBSCRIPTIONTO,RENEWALDATE,ACQUISITIONMETHOD,PAYMENTSTATUS,REFERENCENO,ORDERFORMAT,REQUESTOR,Z68_OPEN_DATE,Z68_ORDER_DATE,QUANTITYX,LISTUNITPRICE,Z68_ORDER_STATUS_DATE_X,Z13_TITLE,AUTHOR,Z68_ISBN,notes,checkinItems,manualPo,isSubscription,orderFormat,materialType,closeReason,closeReasonNote,paymentStatus,receiptStatus
AC,44051311,ACE,ongoing,Pending,true,AC,19950410,20991231,20991231,Purchase,P,RB805010001070884648,,,19980219,20161019,1,79.43,,Archéologie médiévale.,,0153-9337,library note: print;; fund name: S-HIST-2022; vendor note: //Begin v.28 (1997)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44114965,ACE,ongoing,Pending,true,AC,19951128,20991231,20991231,Purchase,P,RB805010001761979004,,,19980629,19980629,1,114.93,,Renditions.,,0377-3515,library note: print; fund name: S-ASIAN-2022; vendor note: //Begin Jan 1999- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44078274,ACE,ongoing,Pending,true,AC,19950214,20991231,20991231,Purchase,P,RB805010001334500006,,,19980414,19980414,1,38.08,,Fiction international.,,0092-1912,library note: print; fund name: S-GEN-2022; vendor note: //Begin issues published 1999- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,4426544X,ACH,ongoing,Pending,true,AC,19990705,20991231,0,Purchase,P,,,,19990705,19861217,1,77.25,,Complete works : issued in conjunction with the Delius Trust / Frederick Delius ; revised and edited,"Delius, Frederick, 1862-1934.",,library note: Music Librarian; fund name: F-GEN-2011,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,34407,ACH,ongoing,Pending,true,AC,0,0,0,Purchase,P,,,"Kasper, Michael",20081007,20081007,1,20.60,,Deutsche Gesellschaftsgeschichte / Hans-Ulrich Wehler.,"Wehler, Hans-Ulrich.",,library note: stacks; fund name: F-GEN-2011; vendor note: Bd. 1+ until set is complete,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44088917,ACE,ongoing,Pending,true,AC,19951117,20991231,20991231,Purchase,P,RB805010001459093001,,,19980506,19980506,1,73.10,,Jamaica journal.,,0021-4124,library note: print; fund name: S-ENG-2022; vendor note: //Begin issues published 1999- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44265098,ACFRONT,ongoing,Pending,true,AC,19990703,20991231,0,Purchase,P,,,,19990703,19821110,1,124.44,,Sämtliche Werke / Christoph Willibald Gluck ; herausgegeben im Auftrage des Staatlichen Instituts f,"Gluck, Christoph Willibald, Ritter von, 1714-1787.",,library note: Music Librarian; fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44115209,ACAR,ongoing,Pending,true,AC,19980629,20991231,0,Purchase,P,,,,19980629,19980629,1,837.24,,Recent researches in the music of the Classical Era.,,,library note: Music Librarian; fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44157010,ACPROQU,ongoing,Pending,true,AC,19970626,20991231,20991231,Purchase,P,,,,19981019,19981019,1,0.00,,Music periodicals database.,,,library note: c/w Arts Premium Package; fund name: S-REFELE-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
AC,33955,ACE,ongoing,Pending,true,AC,20080101,20991231,0,Purchase,P,RB805010001059039065,,"Kimball, Susan J.",20080922,20080922,1,630.84,,Annals of mathematics.,,1939-8980,library note: Online (2012 review); fund name: S-MATH-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
AC,33826,ACE,ongoing,Pending,true,AC,20000101,20991231,20991231,Purchase,P,RB805010001900290024,,,20080918,20080918,1,2235.90,,Transactions of the American Mathematical Society.,,1088-6850,library note: Online (2012 review); fund name: S-MATH-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
AC,4405158X,ACE,ongoing,Pending,true,AC,19950405,20991231,20991231,Purchase,P,RB805010001077155554,,,19980220,19980220,1,87.41,,Arethusa.,,0004-0975,library note: print; fund name: S-CLASS-2022; vendor note: //Begin v.32 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44051281,ACE,ongoing,Pending,true,AC,19950410,20991231,20991231,Purchase,P,,,,19980219,19980219,1,0.00,,Archaeological reports ...,,0570-6084,library note: c/w: Journal of Hellenistic studies; PRINT (DDP); Online from Cambridge package 2015-; fund name: S-CLASS-2022; vendor note: //Begin 1998/99- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44088899,ACE,ongoing,Pending,true,AC,19951018,20991231,20991231,Purchase,P,RB805010001458525004,,,19980506,19980506,1,106.14,,Jahrbuch der Deutschen Schillergesellschaft / im Auftrag der Deutschen Schillergesellschaft.,,0070-4318,library note: print; fund name: S-HIST-2022; vendor note: //Begin v.42 (1998)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44109519,ACE,ongoing,Pending,true,AC,19950508,20991231,20991231,Purchase,P,RB805010001663757003,,,19980618,19980618,1,1088.21,,Organic reactions.,,0078-6179,library note: print; fund name: S-CHEM-2022; vendor note: //Begin v.49- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,4408027X,ACH,ongoing,Pending,true,AC,19980420,20991231,0,Purchase,P,,,,19980420,19980420,1,92.97,,Gesamtkatalog der Wiegendrucke / herausgegeben von der Kommission für den Gesamtkatalog der Wiegend,,,"library note: give to Acq Lib. comes in fasicles, wait for cloth cover from publ., collect from a&SC and send to bindery; fund name: F-SO-2022; vendor note: //Begin v.10- and renew",Independent order and receipt quantity,True,False,physical,Book,,,,
AC,4405063X,ACE,ongoing,Pending,true,AC,19950412,20991231,20991231,Purchase,P,RB805010001066957002,,,19980219,19980219,1,114.74,,Apollo.,,0003-6536,"library note: print subs; fund name: S-ART-2022; vendor note: //Begin v.149, no. 443 (Jan. 1999)- and renew",Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44050689,ACE,ongoing,Pending,true,AC,19950223,20991231,20991231,Purchase,P,RB805010001067204008,,,19980219,19980219,1,34.91,,Appalachia.,,0003-6587,library note: print; fund name: S-GEN-2022; vendor note: //Begin v.52 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44116354,ACE,ongoing,Pending,true,AC,19950905,20991231,20991231,Purchase,P,RB805010001776733008,,,19980701,19980701,1,111.64,,Revue des études latines.,,0373-5737,library note: print; irreg?; fund name: S-CLASS-2022; vendor note: //Begin v.78 (2000)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44126475,ACE,ongoing,Pending,true,AC,19950425,20991231,20991231,Purchase,P,RB805010001959218009,,,19980716,19980716,1,71.01,,Winterthur portfolio.,,0084-0416,library note: was P+O; beginning 2018 Print = DDP ($73) with Online = Complete Chicago Package (EBSCO); e_note: was P+O; beginning 2018 Print = DDP ($73) with Online = Complete Chicago Package (EBSCO); fund name: S-ART-2022; vendor note: //Begin v.34 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,25594,ACE,ongoing,Pending,true,AC,0,0,20991231,Purchase,P,RB805010001021747050,,,20080312,20080312,1,0.00,,African Arts.,,1937-2108,library note: P+O subs; print cw order; invoicing on online PO 4403958X; fund name: S-ART-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44048786,ACE,ongoing,Pending,true,AC,19941122,20991231,20991231,Purchase,P,RB805010001060094315,,,19980217,19980217,1,700.27,,Annuaire européen. European yearbook.,,0071-3139,library note: print; fund name: S-REF-2022; vendor note: //Begin v.44 (1996)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44051293,ACE,ongoing,Pending,true,AC,19950411,20991231,20991231,Purchase,P,RB805010001070640727,,,19980219,19980219,1,37.00,,Archaeology.,,0003-8113,library note: print; fund name: S-CLASS-2022; vendor note: //Begin v.52 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44051323,ACE,ongoing,Pending,true,AC,19950418,20991231,20991231,Purchase,P,RB805010001756578800,,,19980219,19980219,1,45.55,,Architectural record.,,0003-858X,library note: print subs; fund name: S-ART-2022; vendor note: //Begin v.187 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44265050,ACFRONT,ongoing,Pending,true,AC,19990703,20991231,0,Purchase,P,,,,19990703,19830610,1,1318.94,,Hallische Händel-Ausgabe : kritische Gesamtausgabe / herausgegeben von der Georg-Friedrich-Händel-,"Handel, George Frideric, 1685-1759.",,library note: Music Librarian; fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44050203,ACE,ongoing,Pending,true,AC,19950410,20991231,20991231,Purchase,P,RB805010001062891007,,,19980218,19980218,1,948.67,,Annual review of United Nations affairs.,,0066-4340,library note: print; fund name: S-POLI-2022; vendor note: //Begin 1997- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44064731,ACE,ongoing,Pending,true,AC,19950905,20991231,20991231,Purchase,P,RB805010001211276001,,,19980318,19980318,1,101.74,,Classical philology.,,0009-837X,library note: was P+O; beginning 2018 Print = DDP ($97) with Online = Complete Chicago Package (EBSCO); e_note: was P+O; beginning 2018 Print = DDP ($97) with Online = Complete Chicago Package (EBSCO); fund name: S-CLASS-2022; vendor note: //Begin v.94 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44064743,ACE,ongoing,Pending,true,AC,19950918,20991231,20991231,Purchase,P,RB805010001211309003,,,19980318,19980318,1,124.05,,Classical quarterly.,,0009-8388,library note: PRINT (DDP); Online from Cambridge package 2015-; fund name: S-CLASS-2022; vendor note: //Begin v.49 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44072314,ACE,ongoing,Pending,true,AC,19951006,20991231,20991231,Purchase,P,RB805010001271649006,,,19980402,19980402,1,133.02,,Diderot studies.,,0070-4806,library note: print; fund name: S-FREN-2022; vendor note: //Begin v.28- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44050628,ACE,ongoing,Pending,true,AC,19950406,20991231,20991231,Purchase,P,RB805010001066546003,,,19980219,19980219,1,82.69,,Aperture.,,0003-6420,library note: print subs; fund name: S-ART-2022; vendor note: //Begin no.154 (spring 1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44041354,ACCQPRE,ongoing,Pending,true,AC,19950404,20991231,20991231,Purchase,P,,,,19980205,19980205,1,272.95,,America votes.,,0065-678X,library note: print; fund name: S-REF-2022; vendor note: //Begin v.23 (1998)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44055286,ACYUK-SO,ongoing,Pending,true,AC,19950418,20991231,20991231,Purchase,P,E4400779,,,19980226,19980226,1,421.93,,Bibliographie internationale de l'Humanisme et de la Renaissance.,,0067-7000,library note: print; fund name: F-SO-2022; vendor note: //Begin v.30 (1994)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44547237,ACE,ongoing,Pending,true,AC,20010705,20991231,20991231,Purchase,P,RB805010001583691035,,,20010705,20010705,1,0.00,,Mnemosyne.,,1568-525X,library note: P+O; print cw order; invoicing see online PO 4410389X; fund name: S-CLASS-2022; vendor note: //begin 2001-,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44265177,ACM-C,ongoing,Pending,true,AC,19990704,20991231,0,Purchase,P,,,"MERRITT, FLOYD S",19990704,19890707,1,281.36,,Encyclopædia Iranica / edited by Ehsan Yarshater.,,,fund name: F-SO-2022; vendor note: v.13+,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44099964,ACITINC,ongoing,Pending,true,AC,19940721,20991231,20991231,Purchase,P,,,,19980526,19980526,1,478.46,,Literary market place : LMP.,,,library note: print; fund name: S-REF-2022; vendor note: //Begin 1999- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44546932,ACH,ongoing,Pending,true,AC,20010629,20991231,0,Purchase,P,,,,20010629,19880615,1,80.00,,"Werke und Briefe : Stuttgarter Ausgabe, kommentierte Ausgabe / Christian Morgenstern ; unter der Lei","Morgenstern, Christian, 1871-1914.",,library note: White; fund name: F-SO-2019,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,4405127X,ACE,ongoing,Pending,true,AC,19951115,20991231,20991231,Purchase,P,RB805010001481491001,,,19980219,19980219,1,112.37,,The journal of Hellenic studies / the Society for the Promotion of Hellenic Studies.,,0075-4269,library note: PRINT (DDP); Online from Cambridge package 2015-; fund name: S-CLASS-2022; vendor note: //Begin v.119 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44100383,ACE,ongoing,Pending,true,AC,19950803,20991231,20991231,Purchase,P,RB805010001537905002,,,19980527,19980527,1,137.53,,Lustrum.,,0024-7421,library note: print; fund name: S-CLASS-2022; vendor note: //Begin v.37- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44120989,ACH,ongoing,Pending,true,AC,19980707,20991231,0,Purchase,P,TEX1153,,,19980707,19980707,1,120.85,,TEXT + KRITIK.,,,library note: Invoice should go to Acq along with item STANDING ORDER. cat sep; fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44097499,ACE,ongoing,Pending,true,AC,19951115,20991231,20991231,Purchase,P,RB805010001494721002,,,19980518,19980518,1,103.63,,The Journal of Roman studies.,,0075-4358,library note: PRINT (DDP); Online from Cambridge package 2015-; fund name: S-CLASS-2022; vendor note: //Begin v.88 (1998)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44080207,ACE,ongoing,Pending,true,AC,19950118,20991231,20991231,Purchase,P,RB805010001367074002,,,19980420,19980420,1,95.39,,The Georgia review.,,0016-8386,library note: print; fund name: S-ENG-2022; vendor note: //Begin v.53 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44080578,ACE,ongoing,Pending,true,AC,19950629,20991231,20991231,Purchase,P,RB805010001628783050,,,19980421,19980421,1,118.72,,Greece & Rome.,,0017-3835,library note: PRINT (DDP); Online from Cambridge package 2015-; fund name: S-CLASS-2022; vendor note: //Begin v.46 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,33428,ACE,ongoing,Pending,true,AC,20000101,20991231,20991231,Purchase,P,RB805010001391479029,,,20080910,20080910,1,0.00,,Hesperia.,,1553-5622,library note: P+O; print cw order ; invoicing see online PO 44081492; fund name: S-CLASS-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44086520,ACE,ongoing,Pending,true,AC,19950426,20991231,20991231,Purchase,P,RB805010001421886003,,,19980501,19980501,1,110.84,,Indice histórico español.,,0006-1026,library note: print; fund name: S-REF-2022; vendor note: //Begin issues published 1999- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,4410859X,ACE,ongoing,Pending,true,AC,19950424,20991231,20991231,Purchase,P,RB805010001652209008,,,19980615,19980615,1,144.12,,L'Œil.,,0183-3014,library note: print; fund name: S-ART-2022; vendor note: //Begin Jan. 1999- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,107890,ACE,ongoing,Pending,true,AC,20130101,20991231,20991231,Purchase,P,RB805010001691978003,,,20130626,20130626,1,0.00,,Phoenix.,,,library note: P+O; print cw order ; invoicing see online PO 44111101; fund name: S-CLASS-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,130282,ACYSO,ongoing,Pending,true,AC,0,0,0,Purchase,P,12998,,"Sheridan, Susan M.",20150310,20150310,1,35.63,,The World almanac and book of facts.,,0084-1382,library note: Print; fund name: S-REF-2022; vendor note: 2016 + standing order,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44126967,ACE,ongoing,Pending,true,AC,19950725,20991231,20991231,Purchase,P,RB805010001970640009,,,19980719,19980719,1,78.94,,Yale French studies.,,0044-0078,library note: print; fund name: S-FREN-2022; vendor note: //Begin no.95 (1999)- and renew.,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44109040,ACE,ongoing,Pending,true,AC,19950725,20991231,20991231,Purchase,P,RB805010001664776002,,,19980617,19980617,1,171.76,,Orientations.,,0030-5448,library note: print; fund name: S-ART-2022; vendor note: //Begin Mar. 1999- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44070470,ACE,ongoing,Pending,true,AC,19950829,20991231,20991231,Purchase,P,RB805010001245925003,,,19980331,19980331,1,169.01,,Critique.,,0011-1600,library note: print; fund name: S-FREN-2022; vendor note: //Begin v.55 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44072983,ACE,ongoing,Pending,true,AC,19951011,20991231,20991231,Purchase,P,RB805010001284702008,,,19980406,19980406,1,285.26,,Dumbarton Oaks papers.,,0070-7546,library note: print; fund name: S-HIST-2022; vendor note: //Begin v.51 (1997)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44101946,ACE,ongoing,Pending,true,AC,19951117,20991231,20991231,Purchase,P,RB805010001562629006,,,19980529,19980529,1,110.94,,Medievalia et humanistica.,,0076-6127,library note: print; fund name: S-HIST-2022; vendor note: //Begin v.24- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44109258,ACYSO,ongoing,Pending,true,AC,19950502,20991231,20991231,Purchase,P,SID 20109,,,19980617,19980617,1,52.22,,Perspecta.,,0079-0958,library note: print; fund name: S-ART-2022; vendor note: //Begin v.29-,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44115301,ACE,ongoing,Pending,true,AC,19950215,20991231,20991231,Purchase,P,RB805010001778060004,,,19980629,19980629,1,95.71,,Revue d'histoire du théâtre.,,0035-2373,library note: print; fund name: S-FREN-2022; vendor note: //Begin v.51 (1999)- and renew.,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44080530,ACE,ongoing,Pending,true,AC,19950623,20991231,20991231,Purchase,P,RB805010001375143005,,"Rabinowitz, Stanley J.",19980421,19980421,1,232.21,,Grani.,,0017-3185,library note: budget code 2018+ now S-Russ per ss; fund name: S-RUSS-2022; vendor note: //Begin issues published 1999- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44109684,ACE,ongoing,Pending,true,AC,19941109,20991231,20991231,Purchase,P,RB805010001677804007,,,19980618,19980618,1,62.52,,The Paris review.,,0031-2037,library note: print; fund name: S-ENG-2022; vendor note: //Begin v.41 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44109015,ACWILEY,ongoing,Pending,true,AC,19950508,20991231,20991231,Purchase,P,,,,19980617,19980617,1,193.04,,Organic syntheses.,,0078-6209,library note: print; fund name: S-REF-2022; vendor note: //Begin v.75 (1998)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44115325,ACE,ongoing,Pending,true,AC,19950424,20991231,20991231,Purchase,P,RB805010001775378003,,,19980629,19980629,1,150.84,,Revue de l'art.,,0035-1326,library note: print; fund name: S-ART-2022; vendor note: //Begin no.123 (1999)- and renew.,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44121015,ACE,ongoing,Pending,true,AC,19950629,20991231,20991231,Purchase,P,RB805010001820733004,,,19980707,19980707,1,82.48,,Sinn und form.,,0037-5756,library note: print; fund name: S-GERM-2022; vendor note: //Begin v.51 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44087251,ACE,ongoing,Pending,true,AC,19950719,20991231,20991231,Purchase,P,RB805010001439889007,,,19980504,19980504,1,744.59,,International directory of arts.,,0539-1849,library note: print; fund name: S-REF-2022; vendor note: //Begin 24th (1999/2000)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44111642,ACE,ongoing,Pending,true,AC,19950516,20991231,20991231,Purchase,P,RB805010001703320002,,,19980622,19980622,1,66.41,,Poétique.,,0032-2024,library note: print; fund name: S-FREN-2022; vendor note: //Begin no. 117 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44081340,ACE,ongoing,Pending,true,AC,19950912,20991231,20991231,Purchase,P,RB805010001386734008,,,19980422,19980422,1,65.62,,Harvard studies in classical philology.,,0073-0688,library note: print; fund name: S-CLASS-2022; vendor note: //Begin v.98 (1996)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44062400,ACE,ongoing,Pending,true,AC,19950519,20991231,20991231,Purchase,P,RB805010001185319621,,,19980312,19980312,1,69.90,,Cather studies.,,1045-9871,library note: print; bill later subs; fund name: S-ENG-2022; vendor note: //Begin v.4 (1999??)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,33037,ACGIFT,ongoing,Pending,true,AC,20000101,20991231,20991231,Gift,P,,,,20080902,20080902,1,0.00,,Dōshisha Daigaku eigo eibungaku kenkyū.,,0286-1291,library note: Gift of: English Literary Society $Doshisha University $Kyoto Japan; fund name: GIFT-DEFAULT,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44052996,ACELS-S,ongoing,Pending,true,AC,19980223,20991231,20991231,Purchase,P,,,,19980223,19980223,1,60.00,,"Atomic energy levels and Grotrian diagrams / Stanley Bashkin and John O. Stoner, Jr.","Bashkin, Stanley.",,library note: Physics Department to Acq Librarian; vendor note: //Begin v.5- and renew,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,198160,ACPROQU,one-time,Pending,true,AC,0,0,0,Purchase,C,,,,20220202,20220202,1,6861.00,,Artforum international.,,1086-7058,library note: One time purchase of archive to compliment ongoing subscription.; fund name: S-ART-2022,Synchronized order and receipt quantity,True,False,electronic,E-Journal,,,pending,pending
AC,44052017,ACE,ongoing,Pending,true,AC,19950412,20991231,20991231,Purchase,P,RB805010001082962606,,,19980220,19980220,1,82.69,,Artforum international.,,1086-7058,library note: P+O subs (U/P required for online access) AC has aggregator access so never registered for U/P access (10/2016); fund name: S-ART-2022; vendor note: //Begin v.38 (1999/2000)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44258264,ACM-C,ongoing,Pending,true,AC,19990615,20991231,0,Purchase,P,,,"Pritchard, William H",19990615,20050427,1,157.55,,WORKS. 1982.,"YEATS, W. B., 1865-1939 (WILLIAM BUTLER)",,library note:  cancelled with Cornell 4/2005 and went with Midwest; fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44263235,ACYSO,ongoing,Pending,true,AC,19990629,20991231,0,Purchase,P,,,"Cheyette, Fredric L",19990629,19950928,1,150.00,,The chronicle of John of Worcester / edited by R.R. Darlington and P. McGurk ; translated by Jennife,"John, of Worcester, active 12th century.",,library note: 2/12 per publisher : v.1 still in preparation - no due date,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44108011,ACH,ongoing,Pending,true,AC,19980612,20991231,0,Purchase,P,,,"MERRITT, FLOYD S",19980612,19980612,1,232.99,,Neue deutsche Biographie / herausgegeben von der Historischen Kommission bei der Bayerischen Akademi,,,fund name: F-SO-2022; vendor note: //Begin v.19- and renew,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,3971,ACUSGPO,ongoing,Pending,true,AC,0,0,0,Depository,P,,,,20061211,20061211,1,0.00,,Naval documents of the American Revolution. / Editor: William Bell Clark. With a foreword by Preside,United States. Naval History Division.,,library note: E 271.U583 v._ ; set to be done in 25 vols. see SS when next one comes; fund name: GIFT-DEFAULT,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44051645,ACE,ongoing,Pending,true,AC,19950412,20991231,20991231,Purchase,P,RB805010001077546281,,,19980220,19980220,1,60.91,,Arion.,,0095-5809,library note: print; fund name: S-CLASS-2022; vendor note: //Begin v.7 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44080360,ACE,ongoing,Pending,true,AC,19950628,20991231,20991231,Purchase,P,RB805010001371808460,,,19980420,19980420,1,58.69,,Goethe-Jahrbuch.,,0323-4207,library note: print; fund name: S-GERM-2022; vendor note: //Begin v.114 (1997)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44115234,ACAR,ongoing,Pending,true,AC,19980629,20991231,0,Purchase,P,,,,19980629,19980629,1,606.51,,Recent researches in the music of the Renaissance.,,,library note: Music Librarian; fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44076150,ACYUK-SO,ongoing,Pending,true,AC,19980409,20991231,0,Purchase,P,E5401275,,,19980409,19980409,1,73.06,,Entretiens sur l'Antiquité classique.,,,library note: Classics Department; fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44110200,ACOUP,ongoing,Pending,true,AC,19980619,20991231,20991231,Purchase,P,,,,19980619,19980619,1,65.00,,Oxford studies of composers.,,,library note: Unknown; vendor note: //Begin issues published 1998- and renew,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,33824,ACE,ongoing,Pending,true,AC,20000101,20991231,20991231,Purchase,P,RB805010001555291012,,,20080918,20080918,1,647.02,,Mathematics of computation.,,1088-6842,library note: Online (2012 review); fund name: S-MATH-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
AC,44115404,ACYSO,ongoing,Pending,true,AC,19980630,20991231,0,Purchase,P,S8001271,,,19980630,19980630,1,255.54,,PROCEEDINGS OF SYMPOSIA IN PURE MATHEMATICS.,,,library note: Mathematics Department; fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44109106,ACEAST,ongoing,Pending,true,AC,19970829,20991231,20991231,Purchase,P,,,,19980617,19980617,1,266.75,,Otechestvennye arkhivy.,,0869-4427,library note: print; fund name: S-POLI-2022; vendor note: //Begin Jan. 1999- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44546919,ACAUX,ongoing,Pending,true,AC,20010629,20991231,0,Purchase,P,,,,20010629,19950101,1,90.00,,Les Sources de L'histoire économique et sociale du Moyen âge / par Robert-Henri Bautier ... et Jan,"Bautier, Robert-Henri, 1922-2010.",,library note: Merritt,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44104212,ACE,ongoing,Pending,true,AC,19950628,20991231,20991231,Purchase,P,RB805010001586330003,,,19980602,19980602,1,82.69,,Modern language studies.,,0047-7729,library note: print; fund name: S-FREN-2022; vendor note: //Begin v.29 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44072764,ACFRONT,ongoing,Pending,true,AC,19980403,20991231,0,Purchase,P,,,"Beebe, Jane A.",19980403,19980403,1,220.83,,Denkmäler der Tonkunst in Österreich.,,,fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44546956,ACFRONT,ongoing,Pending,true,AC,20010629,20991231,0,Purchase,P,,,,20010629,19821110,1,159.13,,Neue Ausgabe sämtlicher Werke / Im Auftrag der Internationalen Heinrich Schütz-Gesellschaft hrsg.,"Schein, Johann Hermann, 1586-1630.",,library note: Music Librarian; fund name: F-GEN-2011,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44333857,ACE-DAT,ongoing,Pending,true,AC,20001016,20991231,20991231,Purchase,P,,,,19991228,19991228,1,3989.19,,Philosopher's index.,,,library note: Subs upgraded to unlimited users (May 2017); fund name: S-REFELE-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
AC,44328795,ACCAMUP,ongoing,Pending,true,AC,19991206,20991231,0,Purchase,P,,,"O'Connell, Barry",19991206,19851125,1,60.00,,AMERICAN NOVEL.,,,,Independent order and receipt quantity,True,False,physical,Book,,,,
