PONUMBERPREFIX,PONUMBER,VENDORCODE,ORDERTYPE,WORKFLOWSTATUS,REENCUMBER,ACQUNITIDS,SUBSCRIPTIONFROM,SUBSCRIPTIONTO,RENEWALDATE,ACQUISITIONMETHOD,PAYMENTSTATUS,REFERENCENO,ORDERFORMAT,REQUESTOR,Z68_OPEN_DATE,Z68_ORDER_DATE,QUANTITYX,LISTUNITPRICE,Z68_ORDER_STATUS_DATE_X,Z13_TITLE,AUTHOR,Z68_ISBN,notes,checkinItems,manualPo,isSubscription,orderFormat,materialType,closeReason,closeReasonNote,paymentStatus,receiptStatus
HC,10171,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,258104,,,20101028,20101028,1,1138.20,,Research in drama education.,,1356-9783,order group: SS; library note: Cancelled 5.20.19 per librarians; ss; fund name: PERSS-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,19781,HCWOLS,ongoing,Closed,False,HC,20180529,20190528,0,Purchase,P,,,,20180529,20180529,1,482.95,,Journal of popular music studies.,,1524-2226,order group: RB; library note: Cancelled 5.20.19 per librarians; fund name: PERSSE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,66253949,HCEBDS,ongoing,Pending,true,HC,20090701,20100630,20991231,Purchase,P,RB8059700AA288336506,,,20050719,20071004,1,4499.00,,Humanities international complete [electronic resource],,,order group: CP; library note: cp; e_note: 2006=$2240; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,66266208,HCELSS,ongoing,Closed,False,HC,20130101,20131231,0,Purchase,P,,,,20060130,20121211,1,18000.54,,SCIENCEDIRECT COLLEGE EDITION - SOCIAL & BEHAVIORAL SCIENCES.,,,order group: HS-CS; library note: Cancelled 6.7.19 per librarians; social & behavioral sciences; e_note: Same price in FY16 as FY15 - 6% increase in FY17 & FY18; 6% increase 2008-->2009 / 4% 09-10 / 4% 10-11; fund name: PERCOGE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190607,fully paid,fully received
HC,66248267,HCELSS,ongoing,Pending,true,HC,20130101,20131231,20991231,Purchase,P,,,,20050428,20121211,1,21414.34,,SCIENCEDIRECT COLLEGE EDITION MEDICAL/LIFE SCIENCES COLLECTION.,,,order group: HS-NS; library note: hs  health and life sciences; e_note: Same price in FY16 as FY15 - 6% increase in FY17 & FY18; 6% increase 2008-->2009 / 4% 09-10 / 4% 10-11; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,10208,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,,,,20101028,20120710,1,72.71,,The London review of books.,,0197-792X,order group: SS; library note: ss bv; print and free online; 2021-07-23 Collection Dev Mtg - Renew; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,17466,HCEBDS,ongoing,Closed,False,HC,20151101,20161031,0,Purchase,P,,,,20151029,20151029,1,4515.00,,LGBT life with full text [electronic resource].,,,order group: CP; library note: Cancelled 6.7.19 per librarians.; fund name: PERCPROPE-2019,Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20190607,fully paid,fully received
HC,12181,HCWOLS,ongoing,Pending,true,HC,20111006,20121005,0,Purchase,P,,,,20111006,20111006,1,93.52,,The new republic.,,0028-6583,order group: CP; library note: [X-JUL22] 2021-07-23 Collection Dev Mtg - Let Expire (access via EBSCO); e_note: Applied credit memo #72333-1 from Umbra in FY14 - will adjust price back in FY15.; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,1399,HCCAMS,ongoing,Pending,true,HC,20090503,20991231,20991231,Gift,P,,,,20070219,20070926,1,0.00,,Historical statistics of the United States [electronic resource] : earliest times to the present / S,,,order group: DS; library note: 2020-05-04: former annual fee waived in perpetuity (libtech email from Nicole Pascaretta 2020-05-04). Perpetual access at no charge going forward. -jlb; fund name: PERCSIE-2019,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,66272956,HCONCE,ongoing,Closed,False,HC,20090501,20091231,0,Purchase,P,,,,20060324,20071004,1,276.25,,The Johns Hopkins guide to literary theory & criticism [electronic resource] / edited by Michael Gro,,,order group: BV; library note: Cancelled 5.24.19 per librarians.; ordered via JOHNS HOPKINS UNIVERSITY PRESS; e_note: FY2009 prorated for May-Dec 2009 coverage; fund name: PERHACUE-2019; vendor note: JOHNS HOPKINS UNIVERSITY PRESS,Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20190524,fully paid,fully received
HC,66272968,HCNRLS,ongoing,Closed,False,HC,20060301,20160301,0,Purchase,P,,,,20060324,20071004,1,0.00,,The new republic [electronic resource].,,,order group: CP; library note: Never renewed after 10 year term expired in 2016 bc available through other resources. Record cleanup 2020-08-18.; e_note: pd. for 10 yrs. in 2006=$2914.00; vendor note: digital archive,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20200818,fully paid,fully received
HC,10035,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,257913,,,20101028,20101028,1,100.57,,"Early modern women / Center for Renaissance & Baroque Studies, University of Maryland, College Park.",,1933-0065,order group: DS; library note: library cancelled; fund name: PERCSI-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20181129,fully paid,fully received
HC,5378,HCONCE,ongoing,Closed,False,HC,20090701,20990630,0,Purchase,P,,,,20080919,20080919,1,2180.00,,PEP Web [electronic resource].,,,order group: DS; library note: Cancelled 5.20.19 per librarians; Committing to 3 year deal for 10% discount ($1890 a year) beginning July 2014; Reordered direct after NERL deal fell through; e_note: 1800/yr includes 10% off for commitment to 3 years beginning July 2008; fund name: PERCSIE-2019; vendor note: PSYCHOANALYTIC ELECTRONIC PUBLISHING,Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,1991,HCNRLS,ongoing,Pending,true,HC,20090101,20091231,20991231,Purchase,P,,,,20070517,20071102,1,13496.70,,SAGE PREMIER JOURNALS PACKAGE.,,,"order group: DS; e_note: 2022 3% increase. Price includes $250 NERL fee. 13110.87 to  13,496.70; fund name: PERCPROPE-2022",Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,1670,HCPRQS,ongoing,Closed,False,HC,20080501,20090430,0,Purchase,P,,,,20070403,20071004,1,4242.00,,Historical Chicago Tribune [electronic resource].,,,order group: CP; library note: Cancelled 3.12.19 per librarians.; e_note: Email renewal confirmation 2/15/12 @$3000; fund name: PERCPROPE-2019,Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20190312,fully paid,fully received
HC,10053,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,257937,,,20101028,20101028,1,98.70,,The Harvard review of philosophy.,,1062-6239,order group: BV; library note: Cancelled 5.20.19 per librarians; bv; fund name: PERHACU-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,4534,HCGALS,ongoing,Pending,true,HC,20090401,20100331,20991231,Purchase,P,,,,20080428,20080428,1,55.00,,Gale virtual reference library.,,,order group: BV; library note: One annual access fee for Encyclo Judaica & Encyclo of Religion; fund name: ACQCPROPE-2022,Independent order and receipt quantity,True,True,electronic,E-Book,,,,
HC,10040,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,257918,,,20101028,20101028,1,1130.85,,Environmental justice.,,1937-5174,order group: ds; library note: Cancelled 5.20.19 per librarians; online only; fund name: PERCSIE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,13791,HCAAAS,ongoing,Pending,true,HC,20200904,20210827,20991231,Purchase,P,,,,20120907,20120907,1,2238.86,,Science [electronic resource].,,1095-9203,order group: NS; library note: FY22 prices held stable bc COVID; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
HC,10665,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,,,,20101124,20101124,1,0.00,,"State of the world's minorities ..., events of ... / Minority Rights Group International.",,,library note: Comes with Order# 66010378 - Minority rights group international reports.,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20210727,fully paid,fully received
HC,21012,HCNELS,ongoing,Pending,true,HC,20210201,20211231,20991231,Purchase,P,,,,20210127,20210205,1,574.00,,ACLS Humanities E-Book [electronic resource].,,,order group: CP; library note: Prev. cancelled 6.10.19; resubscribed (lower FTE=lower $) Spring 2021. jlb; e_note: 2022 pricing confirmed with renewal confirmation 2021-09-30 jlb; fund name: ACQCPROPE-2022; vendor note: Lyrasis now serving as admin for ACLS,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,9059,HCACLS,ongoing,Closed,False,HC,20100501,20110430,0,Purchase,P,,,,20100421,20190610,1,1025.00,,ACLS Humanities E-Book [electronic resource].,,,order group: BV; library note: Cancelled 6.10.19 per librarians; fund name: ACQCPROPE-2022,Independent order and receipt quantity,True,True,electronic,E-Book,Cancelled,Library Cancelled 20190701,fully paid,fully received
HC,9985,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,276970,,,20101027,20101027,1,362.57,,American historical review.,,,order group: DS; library note: Cancelled 5.20.19 per librarians; ds; fund name: PERCSIE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,11215,HCWOLS,ongoing,Closed,False,HC,20110217,20120216,0,Purchase,P,266225,,,20110217,20110217,1,1451.10,,Antipode.,,0066-4812,order group: DS; library note: Cancelled 5.20.19 per librarians; online; fund name: PERCSIE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,11852,HCFIVS,ongoing,Closed,False,HC,0,0,0,Purchase,P,,,,20110608,20110608,1,1050.91,,Archivision.,,,order group: SS; library note: Library cancelled (budget and lack of use). Luna Imaging order was platform for collection access (#12080); fund name: ACQIAE-2020,Independent order and receipt quantity,True,False,electronic,Database,Cancelled,Library Cancelled 20200622,fully paid,fully received
HC,20174,HCNELS,ongoing,Closed,False,HC,20190101,20191231,0,Purchase,P,,,,20190104,20190104,1,1020.88,,Latino studies.,,1476-3435,"order group: RN; library note: as of Jan. 2020, Latino studies is part of Springer Nature Optimum, po 11053; fund name: PERCSIE-2020",Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20191022,fully paid,fully received
HC,7681,HCONCE,ongoing,Closed,False,HC,20100101,20101231,0,Purchase,P,,,,20091110,20091110,1,984.03,,Latino studies.,,1476-3435,"order group: DS; library note: We were quoted incorrectly in FY13, so there was a big increase in FY14; online; ordered via NATURE PUBLISHING GROUP; fund name: PERCSIE-2020; vendor note: NATURE PUBLISHING GROUP",Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190104,fully paid,fully received
HC,10109,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,257962,,,20101028,20101028,1,620.56,,LAW & SOCIETY REVIEW.,,0023-9216,order group: DS; library note: online; fund name: PERCSIE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20181129,fully paid,fully received
HC,10127,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,258077,,,20101028,20101028,1,2064.30,,New england journal of medicine.,,0028-4793,order group: NS; library note: Cancelled per librarians 5.717.19; online; FY15 our tier was lowered & price dropped; fund name: PERNSE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190517,fully paid,fully received
HC,20686,HCPRQS,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20200127,20200127,1,0.00,,Dance online. Dance in video.,,,order group: AK; library note: FY21 Change to comes with because of new AVON orders 21156/57 jlb 2021-05-11; e_note: Now included with AVON subscription; fund name: FILS-2020,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,14775,HCASPS,ongoing,Closed,False,HC,0,0,0,Purchase,P,,,,20130521,20200127,1,1397.50,,Dance online. Dance in video.,,,order group: AK; fund name: FILS-2020,Independent order and receipt quantity,True,True,physical,DVD/Blu-ray,Cancelled,Library Cancelled 20200127,fully paid,fully received
HC,10181,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,272976,,,20101028,20101028,1,525.58,,Signs : journal of women in culture and society.,,0097-9740,order group: CP; library note: 2021-07-23 Collection Dev Mtg - Renew; online only; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
HC,10057,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,257943,,,20101028,20101028,1,136.29,,International journal of comic art.,,1531-6793,order group: BV; library note: 2021-07-23 Collection Dev Mtg - Renew; Moved to PERCPROP for 2021 (END-GLOS smaller FY2021) Print only; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,12891,HCASPS,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20120131,20120131,1,0.00,,"The Garland encyclopedia of world music online [electronic resource] / [Advisory editors, Bruno Nett",,,order group: SS; fund name: GIFTS-2011,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,6830,HCASPS,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20090716,20090716,1,0.00,,African American music reference [electronic resource].,,,order group: SS,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,6861,HCASPS,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20090716,20090827,1,0.00,,American song [electronic resource].,,,order group: SS; library note: comes with order #6680,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,6860,HCASPS,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20090716,20200714,1,0.00,,Classical music library [electronic resource].,,,order group: SS; library note: comes with order #6680,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,6863,HCASPS,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20090716,20090716,1,0.00,,Classical music reference library [electronic resource].,,,order group: SS; library note: comes incl.w po 6680,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,6864,HCASPS,ongoing,Closed,False,HC,0,0,0,Purchase,P,,,,20090716,20090716,1,0.00,,Classical scores library [electronic resource].,,,order group: SS; library note: 2020-12-24 updated bc no longer a comes-with addition. Paid access only jlb,Independent order and receipt quantity,True,True,electronic,E-Book,Vendor Cancelled 20201224,Vendor Cancelled 20201224,fully paid,fully received
HC,6866,HCASPS,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20090716,20090716,1,0.00,,Contemporary world music [electronic resource].,,,order group: SS; library note: comes with order #6680,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,6968,HCPRQS,ongoing,Closed,False,HC,0,0,0,Purchase,P,,,,20090727,20090727,1,0.00,,Applied social sciences index and abstracts [electronic resource] : ASSIA.,,,order group: DS; library note: Comes with order #14084,Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20200831,fully paid,fully received
HC,20853,HCPRQS,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20200831,20200831,1,0.00,,Applied social sciences index and abstracts [electronic resource] : ASSIA.,,,"order group: CP; library note: New order for vendor change; Comes with ProQuest Social Sciences Premium, order #17602",Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,6677,HCNELS,ongoing,Closed,False,HC,0,20990630,0,Purchase,P,,,,20090427,20090427,1,2095.00,,Oxford reference online [electronic resource].,,,"order group: BV; library note: Cancelled 5.20.19 per librarians; Price went down in FY19 due to the Lit. Module, which was previously a separate subscription but has now been added to Oxford Reference Premium at no extra charge.; fund name: PERHACUE-2019",Independent order and receipt quantity,True,True,electronic,E-Book,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,5733,HCONCE,ongoing,Closed,False,HC,20090101,0,0,Gift,P,,,,20081201,20081201,1,0.00,,RETHINKING CHILDHOOD / EDITED BY JOE KINCHELOE.,,,order group: DS; library note: each volume cataloged separately; notify Rahcel Conrad. No new volumes since 2015; set to VC. Created alert in Gobi - could create new if needed. jlb; fund name: ACQCSI-2016,Independent order and receipt quantity,True,False,physical,Book,Vendor Cancelled 20210526,Vendor Cancelled 20210526,fully paid,fully received
HC,20580,HCJSTS,ongoing,Pending,true,HC,20200101,20201231,0,Purchase,P,,,,20191107,20191107,1,192.50,,"CHILDREN, YOUTH AND ENVIRONMENTS (Online).",,1546-2250,order group: RN; library note: New vendor (original order #7820); fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
HC,7820,HCONCE,ongoing,Closed,False,HC,20091201,20101130,0,Purchase,P,,,,20091130,20191107,1,175.00,,"CHILDREN, YOUTH AND ENVIRONMENTS (Online).",,1546-2250,order group: DS; library note: ordered via UNIVERSITY OF COLORADO/JSTOR; fund name: PERCPROPE-2022; vendor note: UNIVERSITY OF COLORADO,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20191107,fully paid,fully received
HC,10045,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,257926,,,20101028,20101028,1,166.32,,FOUNDATION FOR COMMUNITY DANCE MEMBERSHIP.,FOUNDATION FOR COMMUNITY DANCE,,order group: SS; library note: Membership is being ordered in order to obtain Animated.; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,7253,HCASPS,ongoing,Closed,False,HC,20091001,0,0,Purchase,P,,,,20090908,20090908,1,620.00,,Women and social movements in the United States 1600-2000 [electronic resource] / Kathryn Sklar and,,,order group: DS; library note: Cancelled per librarians 6.10.19; fund name: PERCSIE-2019,Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20190610,fully paid,fully received
HC,7412,HCWALS,ongoing,Pending,true,HC,20110101,20991231,0,Purchase,P,,,,20090929,20091204,1,300.00,,Cambridge histories online [electronic resource].,,,order group: CP; library note: FY21 Fee waived bc pandemic. 20201209 jlb. Price reduced FY14 - have to pay for new content seperately now; Annual hosting fee; fund name: PERCPROPE-2020,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,18510,HCPRQS,ongoing,Closed,False,HC,20170101,0,0,Purchase,P,,,,20161219,20161219,1,4066.24,,FIAF international index to film periodicals [electronic resource].,,,"order group: XX; library note: Cancelled 6.10.19 per librarians; Dec. 2016 - dropped ProQuest Premium Arts Package to subscribe separately to FIAF & Art, Design and Architecture Collection.; fund name: PERSSE-2019",Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20190610,fully paid,fully received
HC,9413,HCEBDS,ongoing,Closed,False,HC,20100701,20110630,0,Purchase,P,,,,20100712,20171017,1,1475.00,,GeoRef [electronic resource].,,,order group: NS; library note: Cancelled 6.6.19 per librarians; 5C; Resubscribed for FY18 per Heather; Cancelled 6.7.17 per Heather - subscribing to Econlit instead; We get supplemental access to GeoRef in Process w/ subscription; fund name: PERNSE-2019,Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20190606,fully paid,fully received
HC,10100,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,257951,,,20101028,20101028,1,605.45,,Journal of graphic novels & comics.,,2150-4857,order group: SS; library note: Cancelled 5.20.19 per librarians; fund name: PERSS-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,12300,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,,,,20111027,20111027,1,0.00,,Animated : the community dance magazine.,,0969-7225,order group: SS; library note: 2021-07-23 Collection Dev Mtg - Renew; Comes with Foundation For Community Dance Membership,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,11429,HCCAMS,ongoing,Closed,False,HC,20110303,20120302,0,Purchase,P,,,,20110329,20110329,1,3765.02,,Cambridge companions online [electronic resource].,,,order group: BV; library note: Cancelled 6.10.19 per librarians; Cambridge Companions Online; fund name: PERHACUE-2019,Independent order and receipt quantity,True,True,electronic,E-Book,Cancelled,Library Cancelled 20190610,fully paid,fully received
HC,9358,HCASPS,ongoing,Pending,true,HC,20100701,20110630,20991231,Purchase,P,,,,20100525,20100706,1,1009.34,,"Underground and independent comics, comix, and graphic novels [electronic resource].",,,"order group: BV; e_note: FY23 renewal notice $1,057.79; fund name: PERCPROPE-2022",Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,11218,HCWOLS,ongoing,Closed,False,HC,20110222,20120221,0,Purchase,P,266419,,,20110222,20110222,1,197.73,,JOURNAL FOR THE ANTHROPOLOGICAL STUDY OF HUMAN MOVEMENT.,,,order group: SS; library note: Ceased publication 2020. online only; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,Vendor Cancelled 20210727,Vendor Cancelled 20210727,fully paid,fully received
HC,11053,HCNELS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,,,,20110121,20110121,1,10742.74,,SPRINGER SERIALS PACKAGE.,,,"order group: NS; library note: as of Jan 2020, Springer Serials package includes Latino studies and BioSocieties two titles charged to percsie; e_note: Price includes $300 Lyrasis fee.; fund name: PERCPROPE-2022",Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,10219,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,259231,,,20101028,20101028,1,43.04,,Make : technology on your time.,,1556-2336,order group: CP; library note: Free digital included in subscription is for individual use only.; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,20175,HCNELS,ongoing,Closed,False,HC,20190101,20191231,0,Purchase,P,,,,20190104,20190104,1,690.16,,BIOSOCIETIES.,,,"order group: RN; library note: As of Jan. 2020 Biosocieties is now part of Springer Nature Optimum, po 11053; fund name: PERCSIE-2020",Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20191022,fully paid,fully received
HC,12305,HCONCE,ongoing,Closed,False,HC,20120101,20121231,0,Purchase,P,,,,20111102,20111102,1,666.04,,BIOSOCIETIES.,,,"order group: DS; library note: Now handled by Palgrave Macmillan, but billing, W9 remain the same as Nature; We were quoted incorrectly in FY13, so there was a big increase in FY14; ordered via NATURE PUBLISHING GROUP; fund name: PERCSIE-2020; vendor note: NATURE PUBLISHING GROUP",Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190104,fully paid,fully received
HC,12635,HCWOLS,ongoing,Pending,true,HC,20120101,20121231,0,Purchase,P,,,,20111215,20111215,1,384.15,,DU BOIS REVIEW.,,,"order group: DS; library note: 2021-07-23 Collection Dev Mtg - Renew (PQ access, 1 yr embargo)a; e_note: Price updated per Prenax site 2021-10-12 jlb; fund name: PERCPROPE-2022",Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
HC,12011,HCWOLS,ongoing,Closed,False,HC,20110810,20120809,0,Purchase,P,,,,20110810,20110810,1,293.74,,JOURNAL OF DANCE & SOMATIC PRACTICES.,,,order group: SS; library note: Cancelled 5.20.19 per librarians; fund name: PERSSE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,21436,HCGIFT,one-time,Pending,true,HC,0,0,0,Gift,P,,,,20220221,20220221,1,0.00,,UKETOPIA! ADVENTURES IN THE UKULELE WORLD.,,,order group: RB; library note: WRITTEN AND GIFTED TO LIB BY ALUMN JIM BELOFF '73; fund name: ACQCPROP-2022; vendor note: GIFTED BY AUTHOR AND ALUMN JIM BELOFF '73F,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
HC,12080,HCLUNA,ongoing,Closed,False,HC,20110901,20120831,0,Purchase,P,,,,20110901,20110901,1,400.00,,LUNA IMAGING.,,,order group: SS; library note: Library cancelled 2020-08-05. Luna was just the platform for Archivision #11852.; fund name: PERIAE-2020,Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20200908,fully paid,fully received
HC,12127,HCWOLS,ongoing,Closed,False,HC,20110912,20120911,0,Purchase,P,278460,,,20110912,20110912,1,30.87,,Kinebago : a tour of movement arts in New England.,,,order group: SS; library note: Ceased publication.; fund name: PERIA-2020,Independent order and receipt quantity,True,True,physical,Serial,Vendor Cancelled 20190711,Vendor Cancelled 20190711,fully paid,fully received
HC,13099,HCFIVS,ongoing,Pending,true,HC,20120201,20130131,20991231,Purchase,P,,,,20120328,20120328,1,337.99,,DOCUMENTS WITHOUT SHELVES.,MARCIVE,,order group: CP; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,15809,HCWALS,ongoing,Closed,False,HC,20140701,20150630,0,Purchase,P,,,,20140509,20140509,1,1695.78,,ALEXANDER STREET DRAMA.,,,order group: RB; library note: Cancelled 6.10.19; 8/3/15: Received invoice late FY15 & paid it then - but it was prepaid in FY16. Entered invoice again in Aleph & will not receive another until FY17 - will now follow Jul-Jun cycle.; fund name: PERSSE-2019,Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20190610,fully paid,fully received
HC,15808,HCWALS,ongoing,Closed,False,HC,20140701,20150630,0,Purchase,P,,,,20140509,20140509,1,2177.03,,SOCIAL & CULTURAL HISTORY ONLINE LETTERS AND DIARIES.,ALEXANDER STREET,,order group: BV; library note: Cancelled 6.10.19; 8/3/15: Received invoice late FY15 & paid it then - but it was prepaid in FY16. Entered invoice again in Aleph & will not receive another until FY17 - will now follow Jul-Jun cycle.; fund name: PERHACUE-2019,Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20190610,fully paid,fully received
HC,13281,HCWOLS,ongoing,Pending,true,HC,20120509,20130508,0,Purchase,P,,,,20120509,20120514,1,456.22,,The journal of Jewish studies.,,,order group: XX; library note: 2021-07-23 Collection Dev Mtg - Renew; e_note: Updated 2021-05-17; WOLS invoiced wrong amount in Dec.; fund name: END-LITS-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
HC,13282,HCWOLS,ongoing,Pending,true,HC,20120509,20130508,0,Purchase,P,,,,20120509,20120514,1,299.56,,EUROPEAN JOURNAL OF JEWISH STUDIES.,,,order group: XX; library note: 2021-07-23 Collection Dev Mtg - Renew; fund name: END-LITS-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
HC,13214,HCUCPS,ongoing,Pending,true,HC,20120501,20130430,20991231,Purchase,P,,,,20120412,20120412,1,302.50,,The Chicago manual of style online [electronic resource] / University of Chicago Press.,,,order group: CP; fund name: PERCPROPE-2022; vendor note: U of Chicago Press,Independent order and receipt quantity,True,True,electronic,E-Book,,,,
HC,21157,HCPRQS,ongoing,Pending,true,HC,20220101,20221231,20991231,Purchase,P,Q-00485484,,,20210511,20210622,1,3500.00,,Academic video online [electronic resource].,,,"order group: CP; library note: Full annual sub price with disc bc 5C deal. Invoice will come in FY22 budget, Jan22. jlb 2021-05-11; e_note: Calendar 2022; fund name: FILS-2022",Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,12965,HCONCE,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20120222,20120406,1,298.00,,AFRICAN AMERICAN NEWSPAPERS (1827-1998).,READEX,,"order group: XX; library note: Ten years rent-to-own, then hosting fee.; e_note: Annual hosting fee. FY22 $298.; fund name: PERCPROPE-2022; vendor note: READEX, A DIVISION OF NEWSBANK",Independent order and receipt quantity,True,True,electronic,Database,,,,
