PONUMBERPREFIX,PONUMBER,VENDORCODE,ORDERTYPE,WORKFLOWSTATUS,REENCUMBER,ACQUNITIDS,SUBSCRIPTIONFROM,SUBSCRIPTIONTO,RENEWALDATE,ACQUISITIONMETHOD,PAYMENTSTATUS,REFERENCENO,ORDERFORMAT,REQUESTOR,Z68_OPEN_DATE,Z68_ORDER_DATE,QUANTITYX,LISTUNITPRICE,Z68_ORDER_STATUS_DATE_X,Z13_TITLE,AUTHOR,Z68_ISBN,notes,checkinItems,manualPo,isSubscription,orderFormat,materialType,closeReason,closeReasonNote,paymentStatus,receiptStatus
HC,66155095,HCEBSS,ongoing,Closed,False,HC,0,20061231,0,Purchase,P,RB8050800AA822062006,,,20010918,0,1,0.00,,Sky and telescope.,,0037-6604,"order group: HS-NS; library note: hs  cancelling, July 2005",Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20061023,fully paid,fully received
HC,66009698,HCEBSS,ongoing,Closed,False,HC,0,20061231,0,Purchase,P,RB8050800AA824527006,,,19940706,0,1,0.00,,Social policy.,,0037-7783,"order group: DS; library note: ds  cancelled, 10/13/05",Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20061023,fully paid,fully received
HC,66009881,HCEBSS,ongoing,Closed,False,HC,20080101,20091231,0,Purchase,P,RB8050800AA909064214,,,19940707,20071004,1,38.15,,Tri-quarterly / Northwestern University.,,0041-3097,order group: BV; library note: bv ss; e_note: 2006-2007=$73 -- PERBS/PERSS; fund name: PERSS-2011,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20110330,fully paid,fully received
HC,18627,HCYBPA,ongoing,Closed,False,HC,20170101,20171231,0,Purchase,P,,,,20170203,20170203,1,14.44,,The World almanac and book of facts.,,0084-1382,order group: CP; library note: Cancelled 5.23.19 per librarians; Changed to YBP from BAT; fund name: PERCPROP-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190524,fully paid,fully received
HC,6601895X,HCBATS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,,,,19941215,20070926,1,19.40,,The World almanac and book of facts.,,0084-1382,order group: CP; library note: cp; fund name: PERCPROP-2019; vendor note: for 2009 available in paperback only,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20170203,fully paid,fully received
HC,11217,HCWOLS,ongoing,Closed,False,HC,20110217,20120216,0,Purchase,P,267980,,,20110217,20110217,1,390.76,,The Journal of modern history.,,0022-2801,order group: DS; library note: Cancelled 5.20.19 per librarians; ds; fund name: PERCSIE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,66008098,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8050800AA487981102,,,19940701,20071004,1,244.86,,The Journal of modern history.,,0022-2801,order group: DS; library note: ds; e_note: changing to online only w/v.78(2007); fund name: PERCSIE-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20110217,fully paid,fully received
HC,66007677,HCNONE,ongoing,Closed,False,HC,0,20061231,0,Purchase,P,,,,19940630,0,1,0.00,,Index on censorship.,,0306-4220,order group: HS-CS; library note: swb  used to pay via EBSCO; no longer pay but it keeps coming; vendor note: IFRB8050800 AA 415617000,Independent order and receipt quantity,True,True,physical,Serial,Vendor Cancelled 20051216,Vendor Cancelled 20051216,fully paid,fully received
HC,66007252,HCEBSS,ongoing,Closed,False,HC,0,20061231,0,Purchase,P,RB8050800AA316119007,,,19940630,0,1,0.00,,Ethos.,,0091-2131,"order group: DS; library note: ds  cancelled, 10/13/05",Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20061023,fully paid,fully received
HC,10174,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,258107,,,20101028,20101028,1,69.24,,Rolling stone.,,0035-791X,order group: CP; library note: [X-JUN22] 2021-07-23 Collection Dev Mtg - Let Expire (access via EBSCO); fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,66010986,HCONCE,ongoing,Closed,False,HC,0,20061231,0,Purchase,P,VENDOR WAS PROQUEST,,,19940715,0,1,0.00,,Rolling stone.,,0035-791X,order group: CP; library note: cp (micro); fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20070216,fully paid,fully received
HC,66009510,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8050800AA787046002,,,19940706,20071004,1,27.49,,Rolling stone.,,0035-791X,order group: CP; library note: cp; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101028,fully paid,fully received
HC,10048,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,257929,,,20101028,20101028,1,1048.46,,Geology.,,0091-7613,order group: NS; library note: Switched to online only starting January 2015; hs; fund name: PERNSE-2016,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20151102,fully paid,fully received
HC,66007471,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8050800AA366091007,,,19940630,20071004,1,940.22,,Geology.,,0091-7613,order group: HS-NS; library note: hs; fund name: PERNSE-2016,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101028,fully paid,fully received
HC,66006867,HCEBSS,ongoing,Closed,False,HC,0,20061231,0,Purchase,P,RB8050800AA224051102,,,19940630,0,2,0.00,,Communication arts.,,0010-3519,order group: SS; library note: ss  paid thru 12/95 cancelling 8/03,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20061023,fully paid,fully received
HC,66009741,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8050800AA835252008,,,19940706,20071004,1,35.00,,Southern exposure.,,0146-809X,order group: CP; library note: Includes membership Institute of Southern Studies; e_note: 2006-2008=$77 -- PERCS; fund name: PERCS-2010,Independent order and receipt quantity,True,True,physical,Serial,Vendor Cancelled 20100122,Vendor Cancelled 20100122,fully paid,fully received
HC,66008219,HCEBSS,ongoing,Closed,False,HC,0,20061231,0,Purchase,P,RB8050800AA499123073,,,19940701,0,1,0.00,,Journal of urban history.,,0096-1442,"order group: DS; library note: ds  cancelling, 7-15-04",Independent order and receipt quantity,True,True,physical,Serial,Vendor Cancelled 20041006,Vendor Cancelled 20041006,fully paid,fully received
HC,66008116,HCEBSS,ongoing,Closed,False,HC,0,20061231,0,Purchase,P,RB8050800AA491032033,,,19940701,0,1,0.00,,The Journal of peasant studies.,,0306-6150,"order group: DS; library note: ds  cancelling, 7-15-04",Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20061023,fully paid,fully received
HC,10215,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,257949,,,20101028,20101028,1,628.43,,Journal of American studies.,,0021-8758,order group: DS; library note: Cancelled 5.20.19 per librarians; Changing to online only starting 1/2014; ds bv; fund name: PERHACUE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,66007847,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8050800AA468275011,,,19940630,20071004,1,367.82,,Journal of American studies.,,0021-8758,order group: DS; library note: ds bv; fund name: PERHACUE-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101028,fully paid,fully received
HC,66007239,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,C,RB8050800AA315927772,,,19940630,20071002,1,654.10,,Ethnic and racial studies.,,0141-9870,"order group: DS; library note: ds, cancelling effective 1/1/2009; fund name: PERDS-2008; vendor note: cancelling effective 1/1/2009",Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20080723,fully paid,fully received
HC,66012624,HCBATS,ongoing,Closed,False,HC,0,20061231,0,Purchase,P,,,,19940815,0,1,0.00,,The Philosopher's annual.,,0162-234X,order group: BV; library note: bv  standing order,Independent order and receipt quantity,True,True,physical,Serial,Vendor Cancelled 20060413,Vendor Cancelled 20060413,fully paid,fully received
HC,10257,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,258147,,,20101102,20101102,1,2179.58,,JAMA : the journal of the American Medical Association.,,0098-7484,order group: NS; library note: Cancelled 11/12 per Thea - expecting a refund; hs; fund name: PERHSE-2013,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20130620,fully paid,fully received
HC,66007768,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8050800AA459057154,,,19940630,20071002,1,625.40,,JAMA : the journal of the American Medical Association.,,0098-7484,order group: HS-NS; library note: hs; fund name: PERHSE-2013,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101102,fully paid,fully received
HC,10176,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,258110,,,20101028,20101028,1,518.44,,Screen : the journal of the Society for Education in Film and Television.,,0036-9543,order group: BV; library note: Cancelled 5.20.19 per librarians; includes Society for Education in Film & Television membership (no membership record in ALEPH); fund name: PERHACUE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,66009595,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8050800AA808066336,,,19940706,20071002,1,332.84,,Screen : the journal of the Society for Education in Film and Television.,,0036-9543,order group: BV; library note: includes Society for Education in Film & Television membership (no membership record in ALEPH); fund name: PERHACUE-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101028,fully paid,fully received
HC,10261,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,258151,,,20101102,20101102,1,183.49,,American Jewish history.,,0164-0178,order group: XX; library note: Cancelled 5.30.19 per librarians; Not being paid in FY15 - renews again in FY2016; lits  - Bonnie; inv.#7598027 was for v.93(2006-07); e_note: Paid ahead in FY14 - will not pay again until FY16; fund name: END-LITS-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190530,fully paid,fully received
HC,6600598X,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8050800AA043140003,,,19940628,20071002,1,67.84,,American Jewish history.,,0164-0178,order group: XX; library note: Paid through v.95 per Joanna @ EBSCO; lits  - Bonnie; inv.#7598027 was for v.93(2006-07); e_note: 2006=$52 -- LITS; fund name: END-LITS-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101102,fully paid,fully received
HC,66007823,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8050800AA467277539,,,19940630,20071002,1,221.52,,Journal of American ethnic history.,,0278-5927,"order group: DS; library note: ds:  new vendor U Ill Press; will get new PO when invoice arrives; fund name: PERDS-2008; vendor note: according to Jennifer Stowe of U Ill Press, we are pd thru 2009",Independent order and receipt quantity,True,True,physical,Serial,Vendor Cancelled 20090611,Vendor Cancelled 20090611,fully paid,fully received
HC,10039,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,257917,,,20101028,20101028,1,100.57,,Environmental ethics : an interdisciplinary journal dedicated to the philosophical aspects of enviro,,0163-4275,order group: DS; library note: ds; fund name: PERCSI-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20181129,fully paid,fully received
HC,66007185,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8050800AA310640198,,,19940630,20071002,1,89.04,,Environmental ethics : an interdisciplinary journal dedicated to the philosophical aspects of enviro,,0163-4275,order group: DS; library note: ds; fund name: PERCSI-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101028,fully paid,fully received
HC,10140,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,258090,,,20101028,20110921,1,46.14,,Parabola.,,0362-1596,order group: BV; library note: 2021-07-23 Collection Dev Mtg - Renew; bv; print only; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,66009066,HCEBSS,ongoing,Closed,False,HC,20090101,20111231,0,Purchase,P,RB8050800AA677056004,,,19940706,20071002,1,101.28,,Parabola.,,0362-1596,order group: BV; library note: bv; e_note: 2006-2008=$74 -- PERBS; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101028,fully paid,fully received
HC,66017944,HCBERS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,,,,19941122,20070926,1,199.30,,"Statistical abstract of the United States / prepared by the chief of the Bureau of Statistics, Treas",,0081-4741,order group: CP; library note: Cancelled 5.24.19 per librarians; ds; e_note: 2006=$52.00; fund name: PERCPROP-2019; vendor note: 2009 sub is for 2010 abstract,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190524,fully paid,fully received
HC,66007975,HCEBSS,ongoing,Closed,False,HC,0,20061231,0,Purchase,P,RB8050800AA462486042,,,19940630,0,1,0.00,,JEMS : a journal of emergency medical services.,,0197-2510,"order group: XX; library note:   cancelling, 8/03",Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20061023,fully paid,fully received
HC,10051,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,257934,,,20101028,20101028,1,32.31,,Harper's.,,0017-789X,order group: CP; library note: 2021-07-23 Collection Dev Mtg - Renew; cp; print and free online; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
HC,66010706,HCONCE,ongoing,Closed,False,HC,0,20061231,0,Purchase,P,vendor was Proquest,,,19940715,0,1,0.00,,Harper's.,,0017-789X,order group: CP; library note: cp  cancelled 9/05; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20070215,fully paid,fully received
HC,66007525,HCEBSS,ongoing,Closed,False,HC,20080101,20101231,0,Purchase,P,RB8050800AA385935002,,,19940630,20071002,1,57.01,,Harper's.,,0017-789X,order group: CP; library note: cp; e_note: 2005-2007 (3 yrs.) -- cp; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101028,fully paid,fully received
HC,66009406,HCEBSS,ongoing,Closed,False,HC,20070101,20071231,0,Purchase,P,RB8050800AA746836030,,,19940706,20061023,1,373.46,,Race & class.,,0306-3968,order group: DS; library note: ds; fund name: PERDS-2007,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20070717,fully paid,fully received
HC,10193,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,258127,,,20101028,20101028,1,194.25,,"TLS, the Times literary supplement.",,0307-661X,order group: CP; library note: Cancelled 5.20.19 per librarians; cp; fund name: PERCPROP-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,6600987X,HCEBSS,ongoing,Closed,False,HC,20080101,20101231,0,Purchase,P,RB8050800AA893580787,,,19940707,20071002,1,480.84,,"TLS, the Times literary supplement.",,0307-661X,order group: CP; library note: cp; e_note: 2002-2004=$389 2005-2007=$454 -- PERCS; fund name: PERCPROP-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101028,fully paid,fully received
HC,10030,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,273911,,,20101027,20101027,1,412.28,,Critical inquiry.,,0093-1896,order group: BV; library note: 2021-07-23 Collection Dev Mtg - Renew; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
HC,66006958,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8050800AA245685920,,,19940630,20071002,1,228.96,,Critical inquiry.,,0093-1896,order group: BV; library note: bv; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101027,fully paid,fully received
HC,11190,HCWOLS,ongoing,Closed,False,HC,20110214,20120213,0,Purchase,P,266023,,,20110214,20110214,1,1107.75,,Review of African political economy.,,0305-6244,order group: DS; library note: Cancelled 5.20.19 per librarians; ds; fund name: PERCSIE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,66009479,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8050800AA768040024,,,19940706,20071002,1,795.00,,Review of African political economy.,,0305-6244,order group: DS; library note: ds; e_note: 2006=$575; fund name: PERCSIE-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20110214,fully paid,fully received
HC,66007173,HCEBSS,ongoing,Closed,False,HC,0,20061231,0,Purchase,P,RB8050800AA310228002,,,19940630,0,1,0.00,,Environment.,,0013-9157,"order group: DS; library note: ds  cancelled, 10/13/05",Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20061023,fully paid,fully received
HC,9751,HCEBSS,ongoing,Closed,False,HC,0,0,0,Purchase,P,RB8050800AA258442004,,,20100901,20100901,1,133.00,,Dance research journal.,,0149-7677,order group: SS; library note: Renewing through EBSCO & adding Online option.; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101129,fully paid,fully received
HC,10666,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,,,,20101129,20101129,1,367.29,,Dance research journal.,,0149-7677,order group: SS; library note: [X-OCT21] 2021-07-23 Collection Dev Mtg - Let Expire (access via Project MUSE); fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
HC,5728,HCONCE,ongoing,Closed,False,HC,20091001,20100930,0,Purchase,P,,,,20081119,20081210,1,127.99,,Dance research journal.,,0149-7677,"order group: SS; library note: includes CORD membership. 9/1/10: Renewing through EBSCO & canceling this order.; for order 5728 ordered via Univ of Illinois press; e_note: inv. copy in ""directs"" folder; fund name: PERCPROPE-2022; vendor note: UNIVERSITY OF ILLINOIS PRESS",Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20100831,fully paid,fully received
HC,66007045,HCEBSS,ongoing,Closed,False,HC,20080101,20081231,0,Purchase,P,RB8050800AA231858119,,,19940630,20071002,1,140.66,,Dance research journal.,,0149-7677,order group: SS; library note: EBSCO can no longer supply; must order direct; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,physical,Serial,Vendor Cancelled 20081119,Vendor Cancelled 20081119,fully paid,fully received
HC,10214,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,257944,,,20101028,20101028,1,30.03,,The Iowa review.,,0021-065X,order group: BV; library note: [X-DEC21] 2021-07-23 Collection Dev Mtg - Let Expire (access via ProQuest); bv ss; print only; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,66007744,HCEBSS,ongoing,Closed,False,HC,20080101,20101231,0,Purchase,P,RB8050800AA452267008,,,19940630,20071002,1,71.53,,The Iowa review.,,0021-065X,order group: BV; library note: bv ss; e_note: 2005-2007 (3 yrs.) -- bv & ss; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101028,fully paid,fully received
HC,66010111,HCEBSS,ongoing,Closed,False,HC,0,20061231,0,Purchase,P,RB8050800AA967236506,,,19940707,0,1,0.00,,World refugee survey.,,0197-5439,"library note: ds  no longer available per EBSCO, 5-26-05",Independent order and receipt quantity,True,True,physical,Serial,Vendor Cancelled 20050526,Vendor Cancelled 20050526,fully paid,fully received
HC,10011,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,257856,,,20101027,20101027,1,97.02,,Beijing review = Pei-ching chao pao.,,1000-9140,order group: DS; library note: [X-JAN22] 2021-07-23 Collection Dev Mtg - Let Expire (access via ProQuest); print; fund name: END-GLOS-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,66006466,HCEBSS,ongoing,Closed,False,HC,20090201,20100131,0,Purchase,P,RB8050800AA111662912,,,19940629,20071002,1,83.74,,Beijing review = Pei-ching chao pao.,,1000-9140,order group: DS; library note: ds; fund name: END-GLOS-2022,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101027,fully paid,fully received
HC,66009467,HCEBSS,ongoing,Closed,False,HC,0,20991231,0,Purchase,P,RB8050800AA766765002,,,19940706,20061023,1,180.00,,Response; a contemporary Jewish review.,,0034-5709,order group: XX; library note: lits - Bonnie; Bonnie decided not to renew; e_note: for #71-#76 (we hope); fund name: LITS-2007,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20070618,fully paid,fully received
HC,6730,HCONCE,ongoing,Pending,true,HC,20120101,20121231,20991231,Purchase,P,,,,20090612,20090612,1,2408.96,,AnthroSource [electronic resource] / a service of the American Anthropological Association in partne,,,order group: CP; library note: cp; ordered via WILEY INTERSCIENCE; fund name: PERCPROPE-2022; vendor note: WILEY INTERSCIENCE,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,66253718,HCONCE,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,C,,,,20050711,20071004,1,1516.00,,AnthroSource [electronic resource] / a service of the American Anthropological Association in partne,,,"order group: CP; library note: cp; ordered from Wiley-Blackwell; e_note: 2006=$483.75; fund name: PERCPROPE-2022; vendor note: Wiley-Blackwell, former vendor U California Press",Independent order and receipt quantity,True,True,physical,Serial,Vendor Cancelled 20090612,Vendor Cancelled 20090612,fully paid,fully received
HC,7117,HCONCE,one-time,Closed,False,HC,0,0,0,Purchase,P,trying Society for electroacos,,,20090819,20090819,1,14.00,,Music from SEAMUS. Volume 13 [sound recording].,,,order group: SS; library note: c.1. Original seems to be gone   5/19/10 cancelled with Jay; trying SEAMUS online credit card--cancel order; cd has reappeared; fund name: REPA-2011,Synchronized order and receipt quantity,True,False,physical,Audio CD,Cancelled,Library Cancelled 20110204,fully paid,fully received
HC,6748,HCASPS,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20090618,20090618,1,0.00,,Smithsonian global sound [electronic resource].,,,order group: SS; library note: Part of Music Online Listening; fund name: PERSS-2009,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,66263773,HCASPS,ongoing,Closed,False,HC,20090201,20100131,0,Purchase,P,,,,20051214,20070926,1,2250.00,,Smithsonian global sound [electronic resource].,,,"order group: SS; library note: Now part of the package deal from Alexanderstreet; e_note: Direct billing, but 10% disount NERL pricing.; fund name: PERSS-2009",Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20090618,fully paid,fully received
HC,2065,HCEBCA,one-time,Closed,False,HC,0,0,0,Purchase,C,,,,20070530,20070530,1,19.00,,Adapting minds : evolutionary psychology and the persistent quest for human nature / David J. Buller,"Buller, David J., 1959-",,order group: HS-CS; library note: dup order/rec'd inv. 858294 of 6-20-07//ret'd to ebca 8/2/07; fund name: ACQWA-2007,Synchronized order and receipt quantity,True,False,physical,Book,Cancelled,Library Cancelled 20070802,fully paid,fully received
HC,66049891,HCEBSS,ongoing,Closed,False,HC,20081101,20091031,0,Purchase,P,RB8050800AA383480951,,,19960725,20071107,1,64.73,,Halliwell's film guide / Leslie Halliwell.,,1552-6992,order group: BV; library note: bv; Ceased publication.; fund name: PERBS-2011,Independent order and receipt quantity,True,True,physical,Serial,Vendor Cancelled 20110428,Vendor Cancelled 20110428,fully paid,fully received
HC,66244420,HCAAFS,ongoing,Pending,true,HC,20080825,20090824,20991231,Purchase,P,,,,20050325,20070926,1,770.00,,AllAfrica.com [electronic resource].,,,order group: DS; library note: Corsortial purchase (split 5 ways); MHC is administrator; fund name: END-GLOS-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,10171,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,258104,,,20101028,20101028,1,1138.20,,Research in drama education.,,1356-9783,order group: SS; library note: Cancelled 5.20.19 per librarians; ss; fund name: PERSS-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,66246933,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8050800AA765013958,,,20050419,20071004,1,693.24,,Research in drama education.,,1356-9783,order group: SS; library note: ss; e_note: 2006=$395; fund name: PERSS-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101028,fully paid,fully received
HC,19781,HCWOLS,ongoing,Closed,False,HC,20180529,20190528,0,Purchase,P,,,,20180529,20180529,1,482.95,,Journal of popular music studies.,,1524-2226,order group: RB; library note: Cancelled 5.20.19 per librarians; fund name: PERSSE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,10211,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,257955,,,20101028,20101028,1,468.74,,Journal of popular music studies.,,1524-2226,order group: DS; library note: Changing to online only in 2016; ds ss split cost; fund name: PERSSE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20151028,fully paid,fully received
HC,66255181,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8050800AA492555388,,,20050727,20071004,1,315.88,,Journal of popular music studies.,,1524-2226,order group: DS; library note: ds ss split cost; e_note: ds + ss; fund name: PERSSE-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101028,fully paid,fully received
HC,66253949,HCEBDS,ongoing,Pending,true,HC,20090701,20100630,20991231,Purchase,P,RB8059700AA288336506,,,20050719,20071004,1,4499.00,,Humanities international complete [electronic resource],,,order group: CP; library note: cp; e_note: 2006=$2240; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,2069,HCEBCA,one-time,Closed,False,HC,0,0,0,Purchase,C,,,,20070530,20070530,1,65.00,,"Mind, brain, and schizophrenia / Peter Williamson.","Williamson, Peter, 1953-",,"order group: HS-CS; library note: we already had a copy, so cancelled order 7/07 jp; fund name: ACQWA-2007",Synchronized order and receipt quantity,True,False,physical,Book,Cancelled,Library Cancelled 20070727,fully paid,fully received
HC,10112,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,257965,,,20101028,20101028,1,56.56,,Live design : Envision. Build. Tech. Go.,,1559-2359,order group: SS; library note: Publication cancelled - received credit 6.26.14; ss  continues Entertainment design; fund name: PERSS-2014,Independent order and receipt quantity,True,True,physical,Serial,Vendor Cancelled 20140626,Vendor Cancelled 20140626,fully paid,fully received
HC,66009790,HCEBSS,ongoing,Closed,False,HC,20070601,20100531,0,Purchase,P,RB8050800AA530770676,,,19940707,20071004,1,53.00,,Live design : Envision. Build. Tech. Go.,,1559-2359,order group: SS; library note: ss  continues Entertainment design; e_note: 06/2007 thru 05/2010 (3 yrs.) -- ss; fund name: PERSS-2014,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101028,fully paid,fully received
HC,66266191,HCELSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,,,,20060130,20071029,1,13399.99,,SCIENCEDIRECT COLLEGE EDITION - PHYSICAL SCIENCES.,,,order group: HS-NS; library note: hs  physical sciences; e_note: 6% increase 2008-->2009 / 4% 09-10 / 4% 10-11; fund name: PERHS-2013,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20121022,fully paid,fully received
